timestamp,open,high,low,close,volume
2019-12-19,107.8000,108.9400,107.4600,108.8800,6590055
2019-12-18,108.8600,109.4700,107.7600,107.8300,6478284
2019-12-17,109.5700,109.6000,107.6700,108.4600,8168386
2019-12-16,108.4000,109.8280,108.3500,109.5700,8466723
2019-12-13,105.8300,107.9050,105.5200,107.6500,7001186
2019-12-12,105.2100,106.2199,104.1300,105.6700,6380433
2019-12-11,103.7200,105.8700,103.5902,105.5100,5782111
2019-12-10,103.7700,104.1300,103.2600,103.6200,5316693
2019-12-09,104.6000,105.1000,103.6000,103.7800,5681147
2019-12-06,104.7900,105.3435,104.1600,104.3400,7018440
2019-12-05,105.4500,105.5000,104.1100,104.5900,5637586
2019-12-04,106.2900,106.2900,104.6550,105.0000,7849569
2019-12-03,105.0000,106.1300,104.5100,105.5900,9062795
2019-12-02,107.9600,108.4900,104.6500,106.2100,7185204
2019-11-29,107.9700,108.3900,106.9000,108.0100,4439511
2019-11-27,106.8900,108.2400,106.8000,107.7500,7555124
2019-11-26,104.8000,106.7800,104.5000,106.2000,13150051
2019-11-25,102.3800,104.5700,102.0600,104.4500,8338769
2019-11-22,102.9200,103.2300,100.7200,101.7700,6448811
2019-11-21,103.0000,104.4700,102.1500,102.5500,7525120
2019-11-20,105.2200,105.3800,103.1200,104.0900,5962021
2019-11-19,104.0800,106.1700,104.0076,104.9500,7960162
2019-11-18,103.8500,104.2000,102.9800,103.6600,4831599
2019-11-15,104.3500,104.4800,103.1050,104.2000,5640361
2019-11-14,101.8700,103.8500,101.3700,103.7300,4980344
2019-11-13,102.0000,103.6000,101.6300,102.1200,5329359
2019-11-12,102.9700,103.0900,100.9200,102.0300,6715166
2019-11-11,101.0400,103.0400,100.6600,102.6700,5391050
2019-11-08,100.0250,101.7100,99.6000,101.4200,5451433
2019-11-07,100.9400,101.7200,100.2900,100.4700,9088435
2019-11-06,101.2000,101.3400,100.1700,100.6300,7332216
2019-11-05,103.0500,103.2500,100.2850,100.9900,9236156
2019-11-04,105.7200,105.7600,102.6050,102.8100,5818361
2019-11-01,104.7000,105.3000,103.9300,104.9800,5489839
2019-10-31,106.4700,106.5000,103.2600,104.1000,7200513
2019-10-30,105.2900,106.6000,103.9600,106.5000,4204919
2019-10-29,106.8400,107.0200,104.6950,105.0000,5420866
2019-10-28,107.9900,108.4600,106.4500,106.6000,6960851
2019-10-25,104.4600,107.4900,104.4200,107.1900,12070921
2019-10-24,106.0750,106.9800,103.1900,104.9100,23817914
2019-10-23,97.4200,97.6000,94.7700,96.6400,17459600
2019-10-22,101.3600,101.9500,97.1150,97.3600,11384723
2019-10-21,102.3600,102.7300,100.4650,101.4400,6694445
2019-10-18,103.9200,104.3200,100.7500,101.2200,6978120
2019-10-17,103.8900,104.3400,102.8400,103.6300,4019239
2019-10-16,103.0000,103.2300,101.9000,103.0900,4363705
2019-10-15,102.0100,103.6600,101.9000,103.5900,4629287
2019-10-14,101.5900,102.3500,101.3674,101.7500,3817790
2019-10-11,101.7800,103.9600,101.4700,101.5800,4788311
2019-10-10,99.4000,101.0000,99.4000,100.5400,4561588
2019-10-09,99.4400,100.6900,99.3850,99.8900,5038850
2019-10-08,100.8500,101.1500,99.2500,99.3300,7398352
2019-10-07,102.1100,102.6070,101.5200,101.6200,3829056
2019-10-04,101.8400,102.9800,100.8400,102.7900,5534673
2019-10-03,99.5400,101.3100,98.6100,101.0300,5343141
2019-10-02,101.8100,101.8300,99.3601,99.7300,8011727
2019-10-01,104.0000,104.6409,102.2300,102.5300,5746364
2019-09-30,102.6800,104.0700,101.4800,103.5900,7512787
2019-09-27,104.8700,105.1700,101.1000,102.2000,7189838
2019-09-26,104.4300,104.8700,103.2200,104.5500,4780793
2019-09-25,103.3400,104.4626,101.5400,104.1400,5523936
